record_id,source_table,source_original_path,source_row_number,record_type,experiment_id,stage,experiment_group,description,dataset,evaluation_protocol,modalities,seed,code_root,code_commit,config_path,init_checkpoint,pretrained_path,data_root,derived_data_root,environment_file,launch_command,run_dir,status,lifecycle,best_epoch,rank1,mAP,mINP,rank5,rank10,checkpoint_path,checkpoint_sha256,checkpoint_status,metrics_source,log_source,selection_rule,extra_metrics_json,notes,source_sha256,legacy_checkpoint_path,migration_batch,migration_status,checkpoint_path_status,checkpoint_path_check,legacy_log_source,log_source_status
stage_a_c3_recipe_loss_research_20260829#r0_current,docs/history/stage_a/stage_a_c3_recipe_loss_research_20260831.md,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/archive_manifest.json,,result,C3-RECIPE-R0-CURRENT,stage_a,stage_a_c3_recipe_loss_research_20260829,Exact current C3 recipe control.,SYSU-MM01,all-search single-shot 10 gallery trials; infrared query to visible gallery; official 10-trial aggregate,RGB + IR,0,/home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1,9b573024e9436ac320b5b101ec48948007841ca5,configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml,,/home/cgv841/ybj/SALT-VI/pretrained/pmt_sysu/jx_vit_base_p16_224-80ecf9dd.pth,/home/cgv841/datasets/SYSU-MM01/,/home/cgv841/datasets/derived/SYSU-MM01-swinir-x2-pmt256-v1,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/environment.json,"/home/lab929/ybj/.conda-envs/salt-vi-flash/bin/python /home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1/scripts/train.py --config_select configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml --CUDA_VISIBLE_DEVICES 2 --gpu_id 0 --set pmt_dcl_weight=0.5 --set pmt_intra_triplet_weight=0.0 --set pmt_metric_ramp_epochs=0 --set pmt_metric_start_epoch=6 --set pmt_msel_weight=0.5 --set pmt_progressive_epoch=6 --set pmt_relation_weight=0.0 --set pmt_triplet_margin=0.1 --set 'triplet_mining=""pmt_hard""' --set 'experiment_name=""r0_current""' --set 'metric_events_path=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/events/r0_current.jsonl""' --set 'metric_experiment_id=""C3-RECIPE-R0-CURRENT""' --set 'output_root=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/runs/r0_current""'",/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/r0_current,succeeded,archived,23,0.7004469633102417,0.6843260200904848,0.5676296611064144,,,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/r0_current/sysu/Base/r0_current/models/model_IR_23.pth,,retained_best,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/final_metrics.json,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/events/r0_current.jsonl,"best evaluated epoch by Rank-1; mAP, mINP, and epoch tie-breakers; official 10-trial aggregate","{""variant"":""r0_current"",""phase"":""schedule"",""overrides"":{""pmt_dcl_weight"":0.5,""pmt_intra_triplet_weight"":0.0,""pmt_metric_ramp_epochs"":0,""pmt_metric_start_epoch"":6,""pmt_msel_weight"":0.5,""pmt_progressive_epoch"":6,""pmt_relation_weight"":0.0,""pmt_triplet_margin"":0.1,""triplet_mining"":""pmt_hard""},""evaluated_epochs"":[1,3,5,7,9,11,13,15,17,19,21,23],""protocol"":""dataset=sysu|search=all|gallery=single|trial_ids=0,1,2,3,4,5,6,7,8,9|direction=infrared-to-visible|backend=identity_text|test_modality=IR|query=infrared-image|gallery_modalities=visible-image|caption_lookup=none|caption_seed=none|caption_source=none"",""archive_integrity"":""bytewise_copy_verified_no_new_checksum""}",Archived in completed batch 1. The final Git index covers all 13 variants; large scientific payload remains in the server archive.,,,20260831_c3_recipe_loss_completed_batch1,archive_verified,exists,bytewise_copy_verified,,present
stage_a_c3_recipe_loss_research_20260829#r1_gray4_coupled,docs/history/stage_a/stage_a_c3_recipe_loss_research_20260831.md,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/archive_manifest.json,,result,C3-RECIPE-R1-GRAY4-COUPLED,stage_a,stage_a_c3_recipe_loss_research_20260829,Shorter gray stage while retaining the original coupled switch.,SYSU-MM01,all-search single-shot 10 gallery trials; infrared query to visible gallery; official 10-trial aggregate,RGB + IR,0,/home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1,9b573024e9436ac320b5b101ec48948007841ca5,configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml,,/home/cgv841/ybj/SALT-VI/pretrained/pmt_sysu/jx_vit_base_p16_224-80ecf9dd.pth,/home/cgv841/datasets/SYSU-MM01/,/home/cgv841/datasets/derived/SYSU-MM01-swinir-x2-pmt256-v1,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/environment.json,"/home/lab929/ybj/.conda-envs/salt-vi-flash/bin/python /home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1/scripts/train.py --config_select configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml --CUDA_VISIBLE_DEVICES 3 --gpu_id 0 --set pmt_dcl_weight=0.5 --set pmt_intra_triplet_weight=0.0 --set pmt_metric_ramp_epochs=0 --set pmt_metric_start_epoch=4 --set pmt_msel_weight=0.5 --set pmt_progressive_epoch=4 --set pmt_relation_weight=0.0 --set pmt_triplet_margin=0.1 --set 'triplet_mining=""pmt_hard""' --set 'experiment_name=""r1_gray4_coupled""' --set 'metric_events_path=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/events/r1_gray4_coupled.jsonl""' --set 'metric_experiment_id=""C3-RECIPE-R1-GRAY4-COUPLED""' --set 'output_root=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/runs/r1_gray4_coupled""'",/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/r1_gray4_coupled,succeeded,archived,19,0.6819089651107788,0.6699982226757235,0.5549923548162632,,,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/r1_gray4_coupled/sysu/Base/r1_gray4_coupled/models/model_IR_19.pth,,retained_best,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/final_metrics.json,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/events/r1_gray4_coupled.jsonl,"best evaluated epoch by Rank-1; mAP, mINP, and epoch tie-breakers; official 10-trial aggregate","{""variant"":""r1_gray4_coupled"",""phase"":""schedule"",""overrides"":{""pmt_dcl_weight"":0.5,""pmt_intra_triplet_weight"":0.0,""pmt_metric_ramp_epochs"":0,""pmt_metric_start_epoch"":4,""pmt_msel_weight"":0.5,""pmt_progressive_epoch"":4,""pmt_relation_weight"":0.0,""pmt_triplet_margin"":0.1,""triplet_mining"":""pmt_hard""},""evaluated_epochs"":[1,3,5,7,9,11,13,15,17,19,21,23],""protocol"":""dataset=sysu|search=all|gallery=single|trial_ids=0,1,2,3,4,5,6,7,8,9|direction=infrared-to-visible|backend=identity_text|test_modality=IR|query=infrared-image|gallery_modalities=visible-image|caption_lookup=none|caption_seed=none|caption_source=none"",""archive_integrity"":""bytewise_copy_verified_no_new_checksum""}",Archived in completed batch 1. The final Git index covers all 13 variants; large scientific payload remains in the server archive.,,,20260831_c3_recipe_loss_completed_batch1,archive_verified,exists,bytewise_copy_verified,,present
stage_a_c3_recipe_loss_research_20260829#r2_gray4_decoupled_ramp3,docs/history/stage_a/stage_a_c3_recipe_loss_research_20260831.md,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/archive_manifest.json,,result,C3-RECIPE-R2-GRAY4-DECOUPLED-RAMP3,stage_a,stage_a_c3_recipe_loss_research_20260829,RGB starts at epoch 4; MSEL/DCL start at epoch 6 with a 3-epoch ramp.,SYSU-MM01,all-search single-shot 10 gallery trials; infrared query to visible gallery; official 10-trial aggregate,RGB + IR,0,/home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1,9b573024e9436ac320b5b101ec48948007841ca5,configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml,,/home/cgv841/ybj/SALT-VI/pretrained/pmt_sysu/jx_vit_base_p16_224-80ecf9dd.pth,/home/cgv841/datasets/SYSU-MM01/,/home/cgv841/datasets/derived/SYSU-MM01-swinir-x2-pmt256-v1,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/environment.json,"/home/lab929/ybj/.conda-envs/salt-vi-flash/bin/python /home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1/scripts/train.py --config_select configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml --CUDA_VISIBLE_DEVICES 2 --gpu_id 0 --set pmt_dcl_weight=0.5 --set pmt_intra_triplet_weight=0.0 --set pmt_metric_ramp_epochs=3 --set pmt_metric_start_epoch=6 --set pmt_msel_weight=0.5 --set pmt_progressive_epoch=4 --set pmt_relation_weight=0.0 --set pmt_triplet_margin=0.1 --set 'triplet_mining=""pmt_hard""' --set 'experiment_name=""r2_gray4_decoupled_ramp3""' --set 'metric_events_path=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/events/r2_gray4_decoupled_ramp3.jsonl""' --set 'metric_experiment_id=""C3-RECIPE-R2-GRAY4-DECOUPLED-RAMP3""' --set 'output_root=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/runs/r2_gray4_decoupled_ramp3""'",/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/r2_gray4_decoupled_ramp3,succeeded,archived,23,0.6799894571304321,0.6689927983326398,0.5565616522297299,,,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/r2_gray4_decoupled_ramp3/sysu/Base/r2_gray4_decoupled_ramp3/models/model_IR_23.pth,,retained_best,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/final_metrics.json,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/events/r2_gray4_decoupled_ramp3.jsonl,"best evaluated epoch by Rank-1; mAP, mINP, and epoch tie-breakers; official 10-trial aggregate","{""variant"":""r2_gray4_decoupled_ramp3"",""phase"":""schedule"",""overrides"":{""pmt_dcl_weight"":0.5,""pmt_intra_triplet_weight"":0.0,""pmt_metric_ramp_epochs"":3,""pmt_metric_start_epoch"":6,""pmt_msel_weight"":0.5,""pmt_progressive_epoch"":4,""pmt_relation_weight"":0.0,""pmt_triplet_margin"":0.1,""triplet_mining"":""pmt_hard""},""evaluated_epochs"":[1,3,5,7,9,11,13,15,17,19,21,23],""protocol"":""dataset=sysu|search=all|gallery=single|trial_ids=0,1,2,3,4,5,6,7,8,9|direction=infrared-to-visible|backend=identity_text|test_modality=IR|query=infrared-image|gallery_modalities=visible-image|caption_lookup=none|caption_seed=none|caption_source=none"",""archive_integrity"":""bytewise_copy_verified_no_new_checksum""}",Archived in completed batch 1. The final Git index covers all 13 variants; large scientific payload remains in the server archive.,,,20260831_c3_recipe_loss_completed_batch1,archive_verified,exists,bytewise_copy_verified,,present
stage_a_c3_recipe_loss_research_20260829#l0_no_aux,docs/history/stage_a/stage_a_c3_recipe_loss_research_20260831.md,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/archive_manifest.json,,result,C3-RECIPE-L0-NO-AUX,stage_a,stage_a_c3_recipe_loss_research_20260829,ID and PMT-hard triplet without MSEL or DCL.,SYSU-MM01,all-search single-shot 10 gallery trials; infrared query to visible gallery; official 10-trial aggregate,RGB + IR,0,/home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1,9b573024e9436ac320b5b101ec48948007841ca5,configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml,,/home/cgv841/ybj/SALT-VI/pretrained/pmt_sysu/jx_vit_base_p16_224-80ecf9dd.pth,/home/cgv841/datasets/SYSU-MM01/,/home/cgv841/datasets/derived/SYSU-MM01-swinir-x2-pmt256-v1,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/environment.json,"/home/lab929/ybj/.conda-envs/salt-vi-flash/bin/python /home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1/scripts/train.py --config_select configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml --CUDA_VISIBLE_DEVICES 3 --gpu_id 0 --set pmt_dcl_weight=0.0 --set pmt_intra_triplet_weight=0.0 --set pmt_metric_ramp_epochs=3 --set pmt_metric_start_epoch=6 --set pmt_msel_weight=0.0 --set pmt_progressive_epoch=4 --set pmt_relation_weight=0.0 --set pmt_triplet_margin=0.1 --set 'triplet_mining=""pmt_hard""' --set 'experiment_name=""l0_no_aux""' --set 'metric_events_path=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/events/l0_no_aux.jsonl""' --set 'metric_experiment_id=""C3-RECIPE-L0-NO-AUX""' --set 'output_root=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/runs/l0_no_aux""'",/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/l0_no_aux,succeeded,archived,23,0.6363134384155273,0.6187712350747232,0.4907341441528404,,,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/l0_no_aux/sysu/Base/l0_no_aux/models/model_IR_23.pth,,retained_best,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/final_metrics.json,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/events/l0_no_aux.jsonl,"best evaluated epoch by Rank-1; mAP, mINP, and epoch tie-breakers; official 10-trial aggregate","{""variant"":""l0_no_aux"",""phase"":""loss_necessity"",""overrides"":{""pmt_dcl_weight"":0.0,""pmt_intra_triplet_weight"":0.0,""pmt_metric_ramp_epochs"":3,""pmt_metric_start_epoch"":6,""pmt_msel_weight"":0.0,""pmt_progressive_epoch"":4,""pmt_relation_weight"":0.0,""pmt_triplet_margin"":0.1,""triplet_mining"":""pmt_hard""},""evaluated_epochs"":[1,3,5,7,9,11,13,15,17,19,21,23],""protocol"":""dataset=sysu|search=all|gallery=single|trial_ids=0,1,2,3,4,5,6,7,8,9|direction=infrared-to-visible|backend=identity_text|test_modality=IR|query=infrared-image|gallery_modalities=visible-image|caption_lookup=none|caption_seed=none|caption_source=none"",""archive_integrity"":""bytewise_copy_verified_no_new_checksum""}",Archived in completed batch 1. The final Git index covers all 13 variants; large scientific payload remains in the server archive.,,,20260831_c3_recipe_loss_completed_batch1,archive_verified,exists,bytewise_copy_verified,,present
stage_a_c3_recipe_loss_research_20260829#l1_msel_only,docs/history/stage_a/stage_a_c3_recipe_loss_research_20260831.md,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/archive_manifest.json,,result,C3-RECIPE-L1-MSEL-ONLY,stage_a,stage_a_c3_recipe_loss_research_20260829,Isolate MSEL necessity.,SYSU-MM01,all-search single-shot 10 gallery trials; infrared query to visible gallery; official 10-trial aggregate,RGB + IR,0,/home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1,9b573024e9436ac320b5b101ec48948007841ca5,configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml,,/home/cgv841/ybj/SALT-VI/pretrained/pmt_sysu/jx_vit_base_p16_224-80ecf9dd.pth,/home/cgv841/datasets/SYSU-MM01/,/home/cgv841/datasets/derived/SYSU-MM01-swinir-x2-pmt256-v1,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/environment.json,"/home/lab929/ybj/.conda-envs/salt-vi-flash/bin/python /home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1/scripts/train.py --config_select configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml --CUDA_VISIBLE_DEVICES 2 --gpu_id 0 --set pmt_dcl_weight=0.0 --set pmt_intra_triplet_weight=0.0 --set pmt_metric_ramp_epochs=3 --set pmt_metric_start_epoch=6 --set pmt_msel_weight=0.5 --set pmt_progressive_epoch=4 --set pmt_relation_weight=0.0 --set pmt_triplet_margin=0.1 --set 'triplet_mining=""pmt_hard""' --set 'experiment_name=""l1_msel_only""' --set 'metric_events_path=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/events/l1_msel_only.jsonl""' --set 'metric_experiment_id=""C3-RECIPE-L1-MSEL-ONLY""' --set 'output_root=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/runs/l1_msel_only""'",/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/l1_msel_only,succeeded,archived,23,0.6717065572738647,0.6424872130806855,0.5093490073725594,,,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/l1_msel_only/sysu/Base/l1_msel_only/models/model_IR_23.pth,,retained_best,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/final_metrics.json,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/events/l1_msel_only.jsonl,"best evaluated epoch by Rank-1; mAP, mINP, and epoch tie-breakers; official 10-trial aggregate","{""variant"":""l1_msel_only"",""phase"":""loss_necessity"",""overrides"":{""pmt_dcl_weight"":0.0,""pmt_intra_triplet_weight"":0.0,""pmt_metric_ramp_epochs"":3,""pmt_metric_start_epoch"":6,""pmt_msel_weight"":0.5,""pmt_progressive_epoch"":4,""pmt_relation_weight"":0.0,""pmt_triplet_margin"":0.1,""triplet_mining"":""pmt_hard""},""evaluated_epochs"":[1,3,5,7,9,11,13,15,17,19,21,23],""protocol"":""dataset=sysu|search=all|gallery=single|trial_ids=0,1,2,3,4,5,6,7,8,9|direction=infrared-to-visible|backend=identity_text|test_modality=IR|query=infrared-image|gallery_modalities=visible-image|caption_lookup=none|caption_seed=none|caption_source=none"",""archive_integrity"":""bytewise_copy_verified_no_new_checksum""}",Archived in completed batch 1. The final Git index covers all 13 variants; large scientific payload remains in the server archive.,,,20260831_c3_recipe_loss_completed_batch1,archive_verified,exists,bytewise_copy_verified,,present
stage_a_c3_recipe_loss_research_20260829#l2_dcl_only,docs/history/stage_a/stage_a_c3_recipe_loss_research_20260831.md,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/archive_manifest.json,,result,C3-RECIPE-L2-DCL-ONLY,stage_a,stage_a_c3_recipe_loss_research_20260829,Isolate DCL necessity and its suspected over-alignment pressure.,SYSU-MM01,all-search single-shot 10 gallery trials; infrared query to visible gallery; official 10-trial aggregate,RGB + IR,0,/home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1,9b573024e9436ac320b5b101ec48948007841ca5,configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml,,/home/cgv841/ybj/SALT-VI/pretrained/pmt_sysu/jx_vit_base_p16_224-80ecf9dd.pth,/home/cgv841/datasets/SYSU-MM01/,/home/cgv841/datasets/derived/SYSU-MM01-swinir-x2-pmt256-v1,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/environment.json,"/home/lab929/ybj/.conda-envs/salt-vi-flash/bin/python /home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1/scripts/train.py --config_select configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml --CUDA_VISIBLE_DEVICES 3 --gpu_id 0 --set pmt_dcl_weight=0.5 --set pmt_intra_triplet_weight=0.0 --set pmt_metric_ramp_epochs=3 --set pmt_metric_start_epoch=6 --set pmt_msel_weight=0.0 --set pmt_progressive_epoch=4 --set pmt_relation_weight=0.0 --set pmt_triplet_margin=0.1 --set 'triplet_mining=""pmt_hard""' --set 'experiment_name=""l2_dcl_only""' --set 'metric_events_path=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/events/l2_dcl_only.jsonl""' --set 'metric_experiment_id=""C3-RECIPE-L2-DCL-ONLY""' --set 'output_root=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/runs/l2_dcl_only""'",/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/l2_dcl_only,succeeded,archived,23,0.6398369073867798,0.6419649134746448,0.5341575475710549,,,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/l2_dcl_only/sysu/Base/l2_dcl_only/models/model_IR_23.pth,,retained_best,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/final_metrics.json,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/events/l2_dcl_only.jsonl,"best evaluated epoch by Rank-1; mAP, mINP, and epoch tie-breakers; official 10-trial aggregate","{""variant"":""l2_dcl_only"",""phase"":""loss_necessity"",""overrides"":{""pmt_dcl_weight"":0.5,""pmt_intra_triplet_weight"":0.0,""pmt_metric_ramp_epochs"":3,""pmt_metric_start_epoch"":6,""pmt_msel_weight"":0.0,""pmt_progressive_epoch"":4,""pmt_relation_weight"":0.0,""pmt_triplet_margin"":0.1,""triplet_mining"":""pmt_hard""},""evaluated_epochs"":[1,3,5,7,9,11,13,15,17,19,21,23],""protocol"":""dataset=sysu|search=all|gallery=single|trial_ids=0,1,2,3,4,5,6,7,8,9|direction=infrared-to-visible|backend=identity_text|test_modality=IR|query=infrared-image|gallery_modalities=visible-image|caption_lookup=none|caption_seed=none|caption_source=none"",""archive_integrity"":""bytewise_copy_verified_no_new_checksum""}",Archived in completed batch 1. The final Git index covers all 13 variants; large scientific payload remains in the server archive.,,,20260831_c3_recipe_loss_completed_batch1,archive_verified,exists,bytewise_copy_verified,,present
stage_a_c3_recipe_loss_research_20260829#l4_msel050_dcl010,docs/history/stage_a/stage_a_c3_recipe_loss_research_20260831.md,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/archive_manifest.json,,result,C3-RECIPE-L4-MSEL050-DCL010,stage_a,stage_a_c3_recipe_loss_research_20260829,Preserve MSEL while reducing the late-training dominant DCL term.,SYSU-MM01,all-search single-shot 10 gallery trials; infrared query to visible gallery; official 10-trial aggregate,RGB + IR,0,/home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1,9b573024e9436ac320b5b101ec48948007841ca5,configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml,,/home/cgv841/ybj/SALT-VI/pretrained/pmt_sysu/jx_vit_base_p16_224-80ecf9dd.pth,/home/cgv841/datasets/SYSU-MM01/,/home/cgv841/datasets/derived/SYSU-MM01-swinir-x2-pmt256-v1,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/environment.json,"/home/lab929/ybj/.conda-envs/salt-vi-flash/bin/python /home/lab929/ybj/autoresearch-v2/worktrees/c3-recipe-loss-research-20260829/w1/scripts/train.py --config_select configs/stage_a/recipe_research/c3_swinir_x2_fixed.yaml --CUDA_VISIBLE_DEVICES 2 --gpu_id 0 --set pmt_dcl_weight=0.1 --set pmt_intra_triplet_weight=0.0 --set pmt_metric_ramp_epochs=3 --set pmt_metric_start_epoch=6 --set pmt_msel_weight=0.5 --set pmt_progressive_epoch=4 --set pmt_relation_weight=0.0 --set pmt_triplet_margin=0.1 --set 'triplet_mining=""pmt_hard""' --set 'experiment_name=""l4_msel050_dcl010""' --set 'metric_events_path=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/events/l4_msel050_dcl010.jsonl""' --set 'metric_experiment_id=""C3-RECIPE-L4-MSEL050-DCL010""' --set 'output_root=""/home/lab929/ybj/experiments/stage_a/SALT-VI-c3-recipe-loss-research-20260829/runs/l4_msel050_dcl010""'",/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/l4_msel050_dcl010,succeeded,archived,23,0.6815934777259827,0.658002807463128,0.5327614115067164,,,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/runs/l4_msel050_dcl010/sysu/Base/l4_msel050_dcl010/models/model_IR_23.pth,,retained_best,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/provenance/final_metrics.json,/home/lab929/ybj/experiments/archive/stage_a/SALT-VI-c3-recipe-loss-research-20260829-completed-batch1/events/l4_msel050_dcl010.jsonl,"best evaluated epoch by Rank-1; mAP, mINP, and epoch tie-breakers; official 10-trial aggregate","{""variant"":""l4_msel050_dcl010"",""phase"":""loss_necessity"",""overrides"":{""pmt_dcl_weight"":0.1,""pmt_intra_triplet_weight"":0.0,""pmt_metric_ramp_epochs"":3,""pmt_metric_start_epoch"":6,""pmt_msel_weight"":0.5,""pmt_progressive_epoch"":4,""pmt_relation_weight"":0.0,""pmt_triplet_margin"":0.1,""triplet_mining"":""pmt_hard""},""evaluated_epochs"":[1,3,5,7,9,11,13,15,17,19,21,23],""protocol"":""dataset=sysu|search=all|gallery=single|trial_ids=0,1,2,3,4,5,6,7,8,9|direction=infrared-to-visible|backend=identity_text|test_modality=IR|query=infrared-image|gallery_modalities=visible-image|caption_lookup=none|caption_seed=none|caption_source=none"",""archive_integrity"":""bytewise_copy_verified_no_new_checksum""}",Archived in completed batch 1. The final Git index covers all 13 variants; large scientific payload remains in the server archive.,,,20260831_c3_recipe_loss_completed_batch1,archive_verified,exists,bytewise_copy_verified,,present
